,year,country,sex_,fatal_(y/n)
3155,1977.0,AUSTRALIA,M,N
3156,1977.0,AUSTRALIA,M,
3157,1977.0,NEW CALEDONIA,,N
3158,1977.0,MEXICO,M,Y
3159,1976.0,AUSTRALIA,M,N
3160,1976.0,USA,M,N
3161,1976.0,SOUTH AFRICA,M,N
3162,1976.0,AUSTRALIA,,
3163,1976.0,USA,M,N
3164,1976.0,SOUTH AFRICA,M,
3165,1976.0,SOUTH AFRICA,,N
3166,1976.0,SOUTH AFRICA,,N
3167,1976.0,USA,M,N
3168,1976.0,SOUTH AFRICA,M,N
3169,1976.0,NEW CALEDONIA,,N
3170,1976.0,AUSTRALIA,M,N
3171,1976.0,HONG KONG,M,Y
3172,1976.0,USA,M,Y
3173,1976.0,USA,M,Y
3174,1976.0,USA,M,N
3175,1976.0,USA,M,N
3176,1976.0,USA,M,N
3177,1976.0,USA,M,N
3178,1976.0,USA,M,N
3179,1976.0,USA,M,Y
3180,1976.0,USA,M,N
3181,1976.0,USA,M,N
3182,1976.0,USA,M,N
3183,1976.0,ITALY,M,N
3184,1976.0,AUSTRALIA,F,N
3185,1976.0,SOUTH AFRICA,,N
3186,1976.0,USA,,
3187,1976.0,USA,M,N
3188,1976.0,SOUTH AFRICA,,N
3189,1976.0,SOUTH AFRICA,,N
3190,1976.0,SOUTH AFRICA,,N
3191,1976.0,SOUTH AFRICA,,N
3192,1976.0,SOUTH AFRICA,,N
3193,1976.0,AUSTRALIA,F,N
3194,1976.0,SOUTH AFRICA,,N
3195,1976.0,USA,M,N
3196,1976.0,NEW ZEALAND,M,Y
3197,1976.0,USA,M,Y
3198,1975.0,AUSTRALIA,,N
3199,1975.0,USA,M,N
3200,1975.0,AUSTRALIA,M,N
3201,1975.0,AUSTRALIA,M,N
3202,1975.0,SOUTH AFRICA,M,N
3203,1975.0,AUSTRALIA,M,N
3204,1975.0,USA,M,N
3205,1975.0,USA,M,
3206,1975.0,AUSTRALIA,M,N
3207,1975.0,USA,,
3208,1975.0,SOUTH AFRICA,M,N
3209,1975.0,SOUTH AFRICA,M,N
3210,1975.0,USA,M,N
3211,1975.0,USA,M,N
3212,1975.0,HONG KONG,M,N
3213,1975.0,USA,F,Y
3214,1975.0,AUSTRALIA,M,Y
3215,1975.0,USA,M,N
3216,1975.0,AUSTRALIA,M,N
3217,1975.0,USA,M,N
3218,1975.0,USA,M,N
3219,1975.0,USA,F,N
3220,1975.0,AUSTRALIA,M,N
3221,1975.0,USA,M,N
3222,1975.0,USA,M,N
3223,1975.0,USA,F,N
3224,1975.0,USA,M,N
3225,1975.0,USA,M,N
3226,1975.0,USA,M,N
3227,1975.0,USA,M,N
3228,1975.0,USA,F,N
3229,1975.0,ITALY,M,
3230,1975.0,SOUTH AFRICA,M,
3231,1975.0,SOUTH AFRICA,M,N
3232,1975.0,SOUTH AFRICA,M,
3233,1975.0,AUSTRALIA,F,N
3234,1975.0,USA,M,N
3235,1975.0,AUSTRALIA,,N
3236,1975.0,SOUTH AFRICA,M,N
3237,1975.0,BANGLADESH,,Y
3238,1975.0,SOUTH AFRICA,M,N
3239,1975.0,SOUTH AFRICA,,N
3240,1975.0,AUSTRALIA,M,Y
3241,1975.0,AUSTRALIA,M,N
3242,1975.0,AUSTRALIA,M,N
3243,1975.0,SOUTH AFRICA,M,N
3244,1975.0,AUSTRALIA,M,Y
3245,1975.0,BERMUDA,M,N
3246,1975.0,REUNION,M,Y
3247,1974.0,AUSTRALIA,,N
3248,1974.0,USA,M,N
3249,1974.0,USA,M,N
3250,1974.0,USA,M,N
3251,1974.0,ISRAEL,F,N
3252,1974.0,USA,M,N
3253,1974.0,USA,M,N
3254,1974.0,AUSTRALIA,M,N
3255,1974.0,USA,M,N
3256,1974.0,HONG KONG,M,N
3257,1974.0,HONG KONG,M,Y
3258,1974.0,HONG KONG,M,N
3259,1974.0,HONG KONG,M,N
3260,1974.0,CROATIA,M,Y
3261,1974.0,USA,M,N
3262,1974.0,USA,M,N
3263,1974.0,USA,M,Y
3264,1974.0,USA,M,Y
3265,1974.0,USA,F,N
3266,1974.0,USA,M,N
3267,1974.0,BRAZIL,M,Y
3268,1974.0,SOUTH AFRICA,M,N
3269,1974.0,SOUTH AFRICA,M,N
3270,1974.0,USA,F,N
3271,1974.0,SOUTH AFRICA,M,N
3272,1974.0,SOUTH AFRICA,M,N
3273,1974.0,SOUTH AFRICA,,N
3274,1974.0,SOUTH AFRICA,M,N
3275,1974.0,SOUTH AFRICA,M,N
3276,1974.0,SOUTH AFRICA,,N
3277,1974.0,SOUTH AFRICA,,N
3278,1974.0,SOUTH AFRICA,M,N
3279,1974.0,AUSTRALIA,M,Y
3280,1974.0,SOUTH AFRICA,M,N
3281,1974.0,MOZAMBIQUE,M,Y
3282,1974.0,MOZAMBIQUE,M,Y
3283,1974.0,AUSTRALIA,M,N
3284,1974.0,CROATIA,,Y
3285,1973.0,MOZAMBIQUE,M,N
3286,1973.0,MOZAMBIQUE,M,Y
3287,1973.0,PHILIPPINES,M,Y
3288,1973.0,USA,M,N
3289,1973.0,MEXICO,M,Y
3290,1973.0,AUSTRALIA,,N
3291,1973.0,USA,M,N
3292,1973.0,AUSTRALIA,M,N
3293,1973.0,SOUTH AFRICA,M,Y
3294,1973.0,BAHAMAS,M,N
3295,1973.0,HONG KONG,M,Y
3296,1973.0,MEXICO,M,Y
3297,1973.0,EGYPT,M,N
3298,1973.0,AUSTRALIA,,UNKNOWN
3299,1973.0,AUSTRALIA,M,N
3300,1973.0,USA,M,N
3301,1973.0,HONG KONG,M,N
3302,1973.0,MEXICO,M,Y
3303,1973.0,AUSTRALIA,M,N
3304,1973.0,MOZAMBIQUE,M,Y
3305,1973.0,SOUTH AFRICA,M,N
3306,1973.0,MEXICO,,Y
3307,1973.0,SOUTH AFRICA,M,N
3308,1973.0,USA,M,N
3309,1973.0,PALAU,M,N
3310,1973.0,PALAU,M,N
3311,1973.0,SOUTH AFRICA,M,N
3312,1972.0,SOUTH AFRICA,M,N
3313,1972.0,MOZAMBIQUE,M,N
3314,1972.0,MEXICO,M,Y
3315,1972.0,SOUTH AFRICA,M,N
3316,1972.0,AUSTRALIA,M,N
3317,1972.0,AUSTRALIA,,N
3318,1972.0,REUNION,,Y
3319,1972.0,AUSTRALIA,M,N
3320,1972.0,AUSTRALIA,M,N
3321,1972.0,USA,M,Y
3322,1972.0,USA,M,N
3323,1972.0,NEW ZEALAND,M,N
3324,1972.0,USA,M,N
3325,1972.0,MOZAMBIQUE,F,
3326,1972.0,USA,M,N
3327,1972.0,USA,M,N
3328,1972.0,AUSTRALIA,M,N
3329,1972.0,USA,,
3330,1972.0,AUSTRALIA,M,Y
3331,1972.0,AUSTRALIA,M,Y
3332,1972.0,USA,M,N
3333,1972.0,USA,M,N
3334,1972.0,FRENCH POLYNESIA,M,N
3335,1972.0,WESTERN SAMOA,M,Y
3336,1972.0,AUSTRALIA,F,N
3337,1972.0,MOZAMBIQUE,M,Y
3338,1972.0,PACIFIC OCEAN ,M,N
3339,1972.0,USA,M,N
3340,1972.0,AUSTRALIA,M,N
3341,1972.0,AUSTRALIA,,N
3342,1972.0,SOUTH AFRICA,M,Y
3343,1972.0,SOUTH AFRICA,F,N
3344,1972.0,MOZAMBIQUE,M,N
3345,1972.0,FRANCE,,N
3346,1972.0,MARSHALL ISLANDS,M,N
3347,1971.0,AUSTRALIA,,N
3348,1971.0,SOUTH AFRICA,F,N
3349,1971.0,AUSTRALIA,M,Y
3350,1971.0,HONG KONG,M,N
3351,1971.0,AUSTRALIA,,N
3352,1971.0,USA,M,N
3353,1971.0,SOUTH AFRICA,M,N
3354,1971.0,USA,M,N
3355,1971.0,USA,,N
3356,1971.0,CROATIA,M,Y
3357,1971.0,AUSTRALIA,M,Y
3358,1971.0,AUSTRALIA,M,N
3359,1971.0,USA,M,N
3360,1971.0,USA,M,N
3361,1971.0,SOUTH AFRICA,M,N
3362,1971.0,BRITISH ISLES,M,N
3363,1971.0,KENYA,M,N
3364,1971.0,SOUTH AFRICA,M,Y
3365,1971.0,MEXICO,M,Y
3366,1971.0,VENEZUELA,M,Y
3367,1971.0,VENEZUELA,M,Y
3368,1971.0,MOZAMBIQUE,,Y
3369,1971.0,NEW ZEALAND,M,N
3370,1971.0,AUSTRALIA,M,N
3371,1971.0,AUSTRALIA,M,N
3372,1971.0,IRAN,M,N
3373,1971.0,IRAN,M,N
3374,1970.0,MOZAMBIQUE,M,Y
3375,1970.0,MOZAMBIQUE,M,Y
3376,1970.0,MICRONESIA,M,N
3377,1970.0,USA,M,N
3378,1970.0,,M,N
3379,1970.0,USA,M,N
3380,1970.0,USA,M,N
3381,1970.0,MICRONESIA,M,N
3382,1970.0,PALAU,M,N
3383,1970.0,USA,M,N
3384,1970.0,AUSTRALIA,M,N
3385,1970.0,USA,M,N
3386,1970.0,USA,M,N
3387,1970.0,,,
3388,1970.0,,M,N
3389,1970.0,USA,M,N
3390,1970.0,SOUTH AFRICA,M,N
3391,1970.0,GRENADA,M,Y
3392,1970.0,GRENADA,M,Y
3393,1970.0,PHILIPPINES,,Y
3394,1970.0,GRENADA,M,Y
3395,1970.0,,M,N
3396,1970.0,SOLOMON ISLANDS,M,UNKNOWN
3397,1970.0,USA,M,
3398,1970.0,USA,M,N
3399,1970.0,,F,N
3400,1970.0,MOZAMBIQUE,M,N
3401,1970.0,MOZAMBIQUE,M,N
3402,1970.0,MOZAMBIQUE,M,N
3403,1970.0,MOZAMBIQUE,M,N
3404,1970.0,EGYPT,M,Y
3405,1970.0,MEXICO,M,N
3406,1970.0,ENGLAND,M,N
3407,1970.0,PAPUA NEW GUINEA,M,N
3408,1970.0,SRI LANKA,M,N
3409,1970.0,SPAIN,M,N
3410,1970.0,ITALY,M,N
3411,1970.0,CROATIA,M,UNKNOWN
3412,1970.0,IRAQ,F,N
3413,1970.0,IRAQ,F,N
3414,1970.0,IRAQ,M,Y
3415,1970.0,IRAQ,M,N
3416,1969.0,AUSTRALIA,M,N
3417,1969.0,USA,M,N
3418,1969.0,AUSTRALIA,M,N
3419,1969.0,USA,M,N
3420,1969.0,USA,M,N
3421,1969.0,USA,M,N
3422,1969.0,USA,M,N
3423,1969.0,USA,M,N
3424,1969.0,USA,M,N
3425,1969.0,,M,N
3426,1969.0,ENGLAND,M,N
3427,1969.0,USA,M,N
3428,1969.0,USA,M,N
3429,1969.0,USA,M,UNKNOWN
3430,1969.0,JAMAICA,M,N
3431,1969.0,USA,M,N
3432,1969.0,USA,M,N
3433,1969.0,USA,M,N
3434,1969.0,DOMINICAN REPUBLIC,M,UNKNOWN
3435,1969.0,AUSTRALIA,,N
3436,1969.0,AUSTRALIA,M,
3437,1969.0,USA,M,N
3438,1969.0,AUSTRALIA,M,N
3439,1969.0,USA,M,N
3440,1969.0,AUSTRALIA,M,N
3441,1969.0,AUSTRALIA,M,
3442,1969.0,AUSTRALIA,M,N
3443,1969.0,AUSTRALIA,M,N
3444,1969.0,BAHAMAS,,N
3445,1968.0,SOUTH AFRICA,M,
3446,1968.0,AUSTRALIA,M,N
3447,1968.0,NEW ZEALAND,M,N
3448,1968.0,AUSTRALIA,M,N
3449,1968.0,SOUTH AFRICA,M,N
3450,1968.0,SOUTH AFRICA,M,
3451,1968.0,SOUTH AFRICA,M,N
3452,1968.0,PAPUA NEW GUINEA,,
3453,1968.0,AUSTRALIA,M,N
3454,1968.0,BAHAMAS,M,N
3455,1968.0,USA,M,N
3456,1968.0,PHILIPPINES,,N
3457,1968.0,USA,,
3458,1968.0,NEW ZEALAND,M,Y
3459,1968.0,USA,,N
3460,1968.0,USA,M,N
3461,1968.0,FRENCH POLYNESIA,M,N
3462,1968.0,MALAYSIA,,N
3463,1968.0,COLUMBIA,M,N
3464,1968.0,USA,M,N
3465,1968.0,USA,M,N
3466,1968.0,USA,M,N
3467,1968.0,BAHAMAS,M,Y
3468,1968.0,MEXICO,M,
3469,1968.0,BAHAMAS,M,N
3470,1968.0,USA,M,N
3471,1968.0,ENGLAND,M,N
3472,1968.0,TANZANIA,,
3473,1968.0,PAPUA NEW GUINEA,M,N
3474,1968.0,USA,M,
3475,1968.0,USA,M,N
3476,1968.0,AUSTRALIA,M,N
3477,1968.0,PAPUA NEW GUINEA,M,Y
3478,1968.0,AUSTRALIA,M,N
3479,1968.0,SOUTH AFRICA,M,N
3480,1968.0,USA,M,N
3481,1968.0,USA,M,
3482,1968.0,USA,M,N
3483,1968.0,AUSTRALIA,F,N
3484,1968.0,NEW ZEALAND,F,N
3485,1968.0,AUSTRALIA,M,N
3486,1968.0,AUSTRALIA,,N
3487,1968.0,MOZAMBIQUE,,N
3488,1968.0,PAPUA NEW GUINEA,,Y
3489,1968.0,COSTA RICA,M,Y
3490,1968.0,USA,,
3491,1968.0,USA,,
3492,1967.0,SOUTH AFRICA,M,N
3493,1967.0,PAPUA NEW GUINEA,M,
3494,1967.0,FIJI,M,N
3495,1967.0,AUSTRALIA,M,Y
3496,1967.0,USA,M,N
3497,1967.0,AUSTRALIA,M,N
3498,1967.0,AUSTRALIA,M,N
3499,1967.0,FIJI,M,N
3500,1967.0,PHILIPPINES,,Y
3501,1967.0,SOUTH AFRICA,F,
3502,1967.0,MEXICO,,Y
3503,1967.0,USA,M,N
3504,1967.0,TONGA,M,N
3505,1967.0,USA,M,
3506,1967.0,ITALY,M,
3507,1967.0,PAPUA NEW GUINEA,,UNKNOWN
3508,1967.0,USA,,N
3509,1967.0,PAPUA NEW GUINEA,M,Y
3510,1967.0,PAPUA NEW GUINEA,M,Y
3511,1967.0,USA,M,N
3512,1967.0,JAPAN,M,Y
3513,1967.0,ITALY,M,N
3514,1967.0,AUSTRALIA,M,Y
3515,1967.0,BERMUDA,F,N
3516,1967.0,COLUMBIA,M,N
3517,1967.0,AUSTRALIA,M,
3518,1967.0,USA,M,N
3519,1967.0,BAHAMAS,M,N
3520,1967.0,SENEGAL,M,N
3521,1967.0,USA,M,N
3522,1967.0,TURKEY,M,Y
3523,1967.0,USA,M,
3524,1967.0,USA,M,N
3525,1967.0,ITALY,M,N
3526,1967.0,AUSTRALIA,M,N
3527,1967.0,AUSTRALIA,M,N
3528,1967.0,UNITED KINGDOM,M,N
3529,1967.0,NEW ZEALAND,M,N
3530,1967.0,SOUTH AFRICA,M,N
3531,1967.0,AUSTRALIA,M,N
3532,1967.0,AUSTRALIA,,
3533,1967.0,NEW ZEALAND,M,Y
3534,1967.0,PAPUA NEW GUINEA,M,N
3535,1967.0,MEXICO,M,Y
3536,1967.0,SOUTH AFRICA,,N
3537,1967.0,SOUTH AFRICA,M,N
3538,1967.0,MOZAMBIQUE,M,N
3539,1967.0,AUSTRALIA,M,N
3540,1966.0,AUSTRALIA,M,N
3541,1966.0,AUSTRALIA,M,N
3542,1966.0,AUSTRALIA,M,N
3543,1966.0,SINGAPORE,M,N
3544,1966.0,AUSTRALIA,M,N
3545,1966.0,THAILAND,,UNKNOWN
3546,1966.0,PAPUA NEW GUINEA,F,Y
3547,1966.0,PAPUA NEW GUINEA,F,Y
3548,1966.0,PAPUA NEW GUINEA,F,Y
3549,1966.0,AUSTRALIA,M,N
3550,1966.0,USA,M,N
3551,1966.0,AUSTRALIA,M,
3552,1966.0,AUSTRALIA,M,UNKNOWN
3553,1966.0,AUSTRALIA,M,N
3554,1966.0,USA,M,N
3555,1966.0,BAHAMAS,M,
3556,1966.0,AUSTRALIA,M,N
3557,1966.0,SOUTH AFRICA,M,
3558,1966.0,BAHAMAS,F,N
3559,1966.0,NEW BRITAIN,F,Y
3560,1966.0,NEW BRITAIN,F,Y
3561,1966.0,CROATIA,M,Y
3562,1966.0,TAIWAN,M,N
3563,1966.0,ITALY,M,N
3564,1966.0,USA,M,
3565,1966.0,USA,M,N
3566,1966.0,USA,M,N
3567,1966.0,USA,M,N
3568,1966.0,USA,M,N
3569,1966.0,TAIWAN,M,Y
3570,1966.0,PAPUA NEW GUINEA,F,Y
3571,1966.0,USA,M,
3572,1966.0,CARIBBEAN SEA,,N
3573,1966.0,USA,M,N
3574,1966.0,USA,M,N
3575,1966.0,USA,M,N
3576,1966.0,FRENCH POLYNESIA,M,N
3577,1966.0,AUSTRALIA,M,Y
3578,1966.0,AUSTRALIA,M,N
3579,1966.0,AUSTRALIA,M,Y
3580,1966.0,USA,M,
3581,1966.0,PHILIPPINES,M,Y
3582,1966.0,USA,M,N
3583,1966.0,AUSTRALIA,M,N
3584,1966.0,AUSTRALIA,,N
3585,1966.0,SUDAN,M,Y
3586,1966.0,AUSTRALIA,M,N
3587,1966.0,SOUTH AFRICA,M,N
3588,1966.0,INDONESIA,,Y
3589,1966.0,USA,M,N
3590,1966.0,AUSTRALIA,M,N
3591,1966.0,COLUMBIA,,Y
3592,1966.0,SOUTH AFRICA,M,N
3593,1966.0,AUSTRALIA,M,N
3594,1966.0,SOUTH AFRICA,M,N
3595,1966.0,NEW ZEALAND,F,Y
3596,1966.0,USA,M,N
3597,1966.0,USA,F,
3598,1965.0,AUSTRALIA,M,N
3599,1965.0,JOHNSTON ISLAND,M,N
3600,1965.0,AUSTRALIA,,N
3601,1965.0,AUSTRALIA,M,Y
3602,1965.0,PACIFIC OCEAN ,M,N
3603,1965.0,PANAMA,,
3604,1965.0,AUSTRALIA,M,N
3605,1965.0,,M,N
3606,1965.0,BAHAMAS,M,N
3607,1965.0,BAHAMAS,F,Y
3608,1965.0,NEW BRITAIN,M,Y
3609,1965.0,PAPUA NEW GUINEA,M,N
3610,1965.0,PAPUA NEW GUINEA,M,N
3611,1965.0,PAPUA NEW GUINEA,M,N
3612,1965.0,MEXICO,M,N
3613,1965.0,PHILIPPINES,M,
3614,1965.0,USA,M,N
3615,1965.0,BAHAMAS,M,N
3616,1965.0,MEXICO,M,Y
3617,1965.0,BERMUDA,,N
3618,1965.0,USA,M,
3619,1965.0,USA,M,
3620,1965.0,MEXICO,M,N
3621,1965.0,PAPUA NEW GUINEA,M,N
3622,1965.0,SOUTH PACIFIC OCEAN,M,Y
3623,1965.0,MEXICO,M,Y
3624,1965.0,MEXICO,M,Y
3625,1965.0,EGYPT,M,N
3626,1965.0,JAMAICA,M,N
3627,1965.0,MEXICO,M,N
3628,1965.0,USA,M,N
3629,1965.0,USA,M,
3630,1965.0,USA,M,N
3631,1965.0,PALAU,M,N
3632,1965.0,USA,M,N
3633,1965.0,USA,M,
3634,1965.0,USA,M,N
3635,1965.0,SOUTH AFRICA,M,N
3636,1965.0,USA,M,N
3637,1965.0,USA,M,
3638,1965.0,SOUTH AFRICA,M,N
3639,1965.0,SOUTH AFRICA,M,N
3640,1965.0,AUSTRALIA,M,N
3641,1965.0,NEW GUINEA,M,Y
3642,1965.0,USA,M,N
3643,1965.0,USA,M,N
3644,1965.0,USA,M,N
3645,1965.0,RED SEA,M,N
3646,1965.0,EGYPT,M,N
3647,1965.0,VANUATU,M,Y
3648,1965.0,SOUTH AFRICA,,
3649,1964.0,SOUTH AFRICA,M,N
3650,1964.0,PAPUA NEW GUINEA,M,N
3651,1964.0,AUSTRALIA,,N
3652,1964.0,PAPUA NEW GUINEA,M,N
3653,1964.0,KENYA,M,Y
3654,1964.0,AUSTRALIA,M,N
3655,1964.0,AUSTRALIA,M,Y
3656,1964.0,AUSTRALIA,M,N
3657,1964.0,USA,,N
3658,1964.0,SOUTH AFRICA,M,N
3659,1964.0,USA,,
3660,1964.0,AUSTRALIA,M,N
3661,1964.0,,M,
3662,1964.0,TAIWAN,M,Y
3663,1964.0,TAIWAN,M,N
3664,1964.0,USA,M,N
3665,1964.0,MEXICO,M,N
3666,1964.0,USA,M,
3667,1964.0,USA,M,N
3668,1964.0,USA,M,N
3669,1964.0,JAPAN,M,N
3670,1964.0,PANAMA,M,N
3671,1964.0,USA,M,N
3672,1964.0,SOUTH AFRICA,M,N
3673,1964.0,USA,,
3674,1964.0,SOUTH AFRICA,M,Y
3675,1964.0,USA,M,N
3676,1964.0,PAPUA NEW GUINEA,M,Y
3677,1964.0,PAPUA NEW GUINEA,,N
3678,1964.0,BERMUDA,,Y
3679,1964.0,USA,F,
3680,1964.0,USA,,N
3681,1964.0,PAPUA NEW GUINEA,M,N
3682,1964.0,FIJI,M,N
3683,1964.0,SOUTH AFRICA,M,
3684,1964.0,PANAMA,M,N
3685,1964.0,FIJI,M,Y
3686,1964.0,PANAMA,M,Y
3687,1964.0,PAPUA NEW GUINEA,M,Y
3688,1964.0,AUSTRALIA,M,N
3689,1964.0,PAPUA NEW GUINEA,M,Y
3690,1964.0,USA,M,N
3691,1964.0,SENEGAL,M,N
3692,1964.0,FIJI,,N
3693,1964.0,NEW CALEDONIA,M,Y
3694,1964.0,FIJI,M,Y
3695,1964.0,NEW ZEALAND,M,N
3696,1964.0,NEW ZEALAND,M,N
3697,1964.0,SOUTH AFRICA,M,N
3698,1964.0,NEW ZEALAND,M,N
3699,1964.0,NEW ZEALAND,M,Y
3700,1964.0,AUSTRALIA,M,
3701,1964.0,NEW ZEALAND,,N
3702,1964.0,USA,M,N
3703,1964.0,COSTA RICA,M,Y
3704,1964.0,FIJI,,Y
3705,1964.0,SOUTH AFRICA,M,N
3706,1964.0,SOUTH AFRICA,M,N
3707,1964.0,SOUTH AFRICA,,N
3708,1964.0,AUSTRALIA,M,N
3709,1964.0,USA,M,N
3710,1964.0,PAPUA NEW GUINEA,M,Y
3711,1964.0,FIJI,F,N
3712,1964.0,AUSTRALIA,,UNKNOWN
3713,1964.0,SOUTH AFRICA,M,N
3714,1964.0,NEW ZEALAND,M,
3715,1963.0,SOUTH AFRICA,F,N
3716,1963.0,SOUTH AFRICA,M,N
3717,1963.0,AUSTRALIA,M,N
3718,1963.0,SOUTH AFRICA,M,Y
3719,1963.0,ATLANTIC OCEAN,F,
3720,1963.0,SOUTH AFRICA,M,N
3721,1963.0,AUSTRALIA,M,N
3722,1963.0,SOUTH AFRICA,M,N
3723,1963.0,SOUTH AFRICA,M,Y
3724,1963.0,AUSTRALIA,M,N
3725,1963.0,NEW BRITAIN,M,Y
3726,1963.0,NEW ZEALAND,M,N
3727,1963.0,PAPUA NEW GUINEA,F,N
3728,1963.0,FIJI,F,N
3729,1963.0,FIJI,M,N
3730,1963.0,ITALY,M,N
3731,1963.0,AUSTRALIA,M,N
3732,1963.0,USA,M,N
3733,1963.0,PAPUA NEW GUINEA,M,N
3734,1963.0,PALAU,M,N
3735,1963.0,USA,M,N
3736,1963.0,NORTH PACIFIC OCEAN,M,N
3737,1963.0,CHILE,M,Y
3738,1963.0,USA,,
3739,1963.0,SOLOMON ISLANDS,M,Y
3740,1963.0,AUSTRALIA,M,N
3741,1963.0,USA,M,N
3742,1963.0,DOMINICAN REPUBLIC,M,Y
3743,1963.0,FEDERATED STATES OF MICRONESIA,M,N
3744,1963.0,USA,M,N
3745,1963.0,USA,M,N
3746,1963.0,JAMAICA,,Y
3747,1963.0,PANAMA,M,Y
3748,1963.0,GREECE,F,Y
3749,1963.0,PAPUA NEW GUINEA,M,N
3750,1963.0,USA,M,
3751,1963.0,PHILIPPINES,,Y
3752,1963.0,AUSTRALIA,M,N
3753,1963.0,USA,M,Y
3754,1963.0,SOUTH AFRICA,M,N
3755,1963.0,AUSTRALIA,M,N
3756,1963.0,USA,M,N
3757,1963.0,USA,M,
3758,1963.0,SOLOMON ISLANDS,M,Y
3759,1963.0,PAPUA NEW GUINEA,M,N
3760,1963.0,AUSTRALIA,M,N
3761,1963.0,FIJI,M,N
3762,1963.0,MAURITIUS,M,N
3763,1963.0,USA,M,
3764,1963.0,FIJI,M,N
3765,1963.0,AUSTRALIA,F,Y
3766,1963.0,AUSTRALIA,M,
3767,1963.0,SOUTH AFRICA,,N
3768,1963.0,NEW ZEALAND,,N
3769,1963.0,SOUTH AFRICA,M,N
3770,1963.0,SOUTH AFRICA,M,N
3771,1963.0,SOUTH AFRICA,M,N
3772,1963.0,AUSTRALIA,,N
3773,1963.0,MOZAMBIQUE,,N
3774,1963.0,FIJI,,UNKNOWN
3775,1963.0,SEYCHELLES,M,Y
3776,1962.0,SOUTH AFRICA,M,N
3777,1962.0,AUSTRALIA,M,Y
3778,1962.0,SOUTH AFRICA,,N
3779,1962.0,AUSTRALIA,M,N
3780,1962.0,AUSTRALIA,M,
3781,1962.0,USA,M,N
3782,1962.0,AUSTRALIA,,N
3783,1962.0,MID ATLANTIC OCEAN,M,N
3784,1962.0,SOUTH AFRICA,M,N
3785,1962.0,MEXICO,M,Y
3786,1962.0,ADMIRALTY ISLANDS,M,N
3787,1962.0,AUSTRALIA,M,N
3788,1962.0,USA,F,
3789,1962.0,PANAMA,M,Y
3790,1962.0,BRITISH WEST INDIES,M,N
3791,1962.0,MEXICO,M,N
3792,1962.0,SOUTH ATLANTIC OCEAN,M,Y
3793,1962.0,ITALY,M,Y
3794,1962.0,ISRAEL,M,UNKNOWN
3795,1962.0,TURKEY,M,N
3796,1962.0,PAPUA NEW GUINEA,M,N
3797,1962.0,USA,M,N
3798,1962.0,USA,,N
3799,1962.0,SOUTH AFRICA,,N
3800,1962.0,USA,M,Y
3801,1962.0,USA,M,N
3802,1962.0,PAPUA NEW GUINEA,M,Y
3803,1962.0,ITALY,M,N
3804,1962.0,SENEGAL,M,N
3805,1962.0,USA,M,N
3806,1962.0,MADAGASCAR,M,N
3807,1962.0,USA,M,N
3808,1962.0,USA,M,N
3809,1962.0,USA,M,N
3810,1962.0,GREECE,,
3811,1962.0,USA,M,
3812,1962.0,SOUTH AFRICA,,N
3813,1962.0,USA,M,N
3814,1962.0,USA,M,N
3815,1962.0,USA,M,Y
3816,1962.0,USA,M,Y
3817,1962.0,PAPUA NEW GUINEA,M,Y
3818,1962.0,USA,M,N
3819,1962.0,AUSTRALIA,,N
3820,1962.0,USA,M,N
3821,1962.0,USA,M,N
3822,1962.0,USA,M,N
3823,1962.0,USA,,Y
3824,1962.0,FIJI,,N
3825,1962.0,AUSTRALIA,,N
3826,1962.0,MOZAMBIQUE,M,N
3827,1962.0,SOUTH AFRICA,M,N
3828,1962.0,SOUTH AFRICA,,N
3829,1962.0,NEW ZEALAND,M,N
3830,1962.0,AUSTRALIA,,N
3831,1962.0,PAPUA NEW GUINEA,M,Y
3832,1962.0,PAPUA NEW GUINEA,M,N
3833,1962.0,NEW ZEALAND,M,N
3834,1962.0,AUSTRALIA,M,N
3835,1962.0,SOUTH AFRICA,M,Y
3836,1962.0,SOUTH AFRICA,M,Y
3837,1962.0,AUSTRALIA,M,N
3838,1962.0,NEW ZEALAND,,UNKNOWN
3839,1962.0,SOLOMON ISLANDS,M,Y
3840,1962.0,NEW ZEALAND,M,N
3841,1962.0,MOZAMBIQUE,M,UNKNOWN
3842,1962.0,AUSTRALIA,M,N
3843,1962.0,SOUTH AFRICA,M,
3844,1962.0,NEW ZEALAND,,N
3845,1962.0,NEW ZEALAND,M,N
3846,1962.0,USA,M,N
3847,1962.0,AUSTRALIA,,N
3848,1962.0,AUSTRALIA,M,N
3849,1962.0,AUSTRALIA,,N
3850,1962.0,PAPUA NEW GUINEA,M,N
3851,1962.0,NEW ZEALAND,F,N
3852,1962.0,AUSTRALIA,,N
3853,1962.0,AUSTRALIA,M,
3854,1962.0,AUSTRALIA,,N
3855,1962.0,AUSTRALIA,,N
3856,1962.0,SOUTH AFRICA,,N
3857,1962.0,AUSTRALIA,,N
3858,1962.0,MARSHALL ISLANDS,M,N
3859,1962.0,SPAIN,F,N
3860,1962.0,INDONESIA,,Y
3861,1962.0,AUSTRALIA,M,N
3862,1961.0,AUSTRALIA,F,Y
3863,1961.0,AUSTRALIA,M,N
3864,1961.0,SOUTH AFRICA,M,N
3865,1961.0,AUSTRALIA,M,N
3866,1961.0,AUSTRALIA,,N
3867,1961.0,MOZAMBIQUE,M,N
